J1,J2,J3,J4,J5,J6,empty
8802737.000,3.317,-22.612,108.694,-40.310,5.132,40.197,
8802739.000,3.317,-22.612,108.694,-40.310,5.132,40.197,
8802741.000,3.317,-22.612,108.694,-40.310,5.132,40.197,
8802742.000,3.317,-22.612,108.694,-40.310,5.132,40.197,
8802745.000,3.317,-22.612,108.694,-40.310,5.132,40.197,
8802750.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8802752.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8802754.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8802756.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8802758.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8802760.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8802761.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8802766.000,-2.448,-22.950,108.915,31.289,4.718,-31.203,
8802768.000,-2.448,-22.950,108.915,31.289,4.718,-31.203,
8802770.000,-2.448,-22.950,108.915,31.289,4.718,-31.203,
8802772.000,-2.448,-22.950,108.915,31.289,4.718,-31.203,
8802774.000,-2.448,-22.950,108.915,31.289,4.718,-31.203,
8802776.000,-2.448,-22.950,108.915,31.289,4.718,-31.203,
8802777.000,-2.448,-22.950,108.915,31.289,4.718,-31.203,
8802782.000,-5.336,-22.950,108.915,53.012,6.686,-52.824,
8802784.000,-5.336,-22.950,108.915,53.012,6.686,-52.824,
8802786.000,-5.336,-22.950,108.915,53.012,6.686,-52.824,
8802788.000,-5.336,-22.950,108.915,53.012,6.686,-52.824,
8802790.000,-5.336,-22.950,108.915,53.012,6.686,-52.824,
8802793.000,-5.336,-22.950,108.915,53.012,6.686,-52.824,
8802797.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8802799.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8802801.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8802803.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8802805.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8802808.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8802809.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8802813.000,-11.044,-22.614,108.695,70.702,11.711,-70.323,
8802815.000,-11.044,-22.614,108.695,70.702,11.711,-70.323,
8802817.000,-11.044,-22.614,108.695,70.702,11.711,-70.323,
8802819.000,-11.044,-22.614,108.695,70.702,11.711,-70.323,
8802821.000,-11.044,-22.614,108.695,70.702,11.711,-70.323,
8802823.000,-11.044,-22.614,108.695,70.702,11.711,-70.323,
8802825.000,-11.044,-22.614,108.695,70.702,11.711,-70.323,
8802829.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8802831.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8802834.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8802836.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8802838.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8802840.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8802841.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8802845.000,-16.398,-21.872,108.204,77.732,16.792,-77.203,
8802846.000,-16.398,-21.872,108.204,77.732,16.792,-77.203,
8802847.000,-16.398,-21.872,108.204,77.732,16.792,-77.203,
8802848.000,-16.398,-21.872,108.204,77.732,16.792,-77.203,
8802849.000,-16.398,-21.872,108.204,77.732,16.792,-77.203,
8802850.000,-16.398,-21.872,108.204,77.732,16.792,-77.203,
8802852.000,-16.398,-21.872,108.204,77.732,16.792,-77.203,
8802860.000,-18.898,-21.373,107.868,79.875,19.209,-79.291,
8802863.000,-18.898,-21.373,107.868,79.875,19.209,-79.291,
8802865.000,-18.898,-21.373,107.868,79.875,19.209,-79.291,
8802867.000,-18.898,-21.373,107.868,79.875,19.209,-79.291,
8802870.000,-18.898,-21.373,107.868,79.875,19.209,-79.291,
8802872.000,-18.898,-21.373,107.868,79.875,19.209,-79.291,
8802874.000,-21.329,-20.789,107.471,81.569,21.574,-80.944,
8802876.000,-21.329,-20.789,107.471,81.569,21.574,-80.944,
8802878.000,-21.329,-20.789,107.471,81.569,21.574,-80.944,
8802880.000,-21.329,-20.789,107.471,81.569,21.574,-80.944,
8802882.000,-21.329,-20.789,107.471,81.569,21.574,-80.944,
8802884.000,-21.329,-20.789,107.471,81.569,21.574,-80.944,
8802886.000,-21.329,-20.789,107.471,81.569,21.574,-80.944,
8802890.000,-23.836,-20.076,106.980,83.029,24.024,-82.376,
8802892.000,-23.836,-20.076,106.980,83.029,24.024,-82.376,
8802895.000,-23.836,-20.076,106.980,83.029,24.024,-82.376,
8802897.000,-23.836,-20.076,106.980,83.029,24.024,-82.376,
8802899.000,-23.836,-20.076,106.980,83.029,24.024,-82.376,
8802901.000,-23.836,-20.076,106.980,83.029,24.024,-82.376,
8802903.000,-23.836,-20.076,106.980,83.029,24.024,-82.376,
8802905.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8802908.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8802910.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8802912.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8802915.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8802917.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8802919.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8802936.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8802938.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8802940.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8802942.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8802944.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8802946.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8802948.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8802952.000,-32.458,-16.643,104.509,86.649,32.521,-86.027,
8802954.000,-32.458,-16.643,104.509,86.649,32.521,-86.027,
8802956.000,-32.458,-16.643,104.509,86.649,32.521,-86.027,
8802958.000,-32.458,-16.643,104.509,86.649,32.521,-86.027,
8802960.000,-32.458,-16.643,104.509,86.649,32.521,-86.027,
8802962.000,-32.458,-16.643,104.509,86.649,32.521,-86.027,
8802967.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8802969.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8802971.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8802973.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8802975.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8802977.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8802979.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8802983.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8802985.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8802987.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8802989.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8802991.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8802993.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8802995.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8802998.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8802999.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8803000.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8803001.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8803002.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8803003.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8803004.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8803014.000,-39.462,-12.445,101.248,88.546,39.477,-88.117,
8803016.000,-39.462,-12.445,101.248,88.546,39.477,-88.117,
8803019.000,-39.462,-12.445,101.248,88.546,39.477,-88.117,
8803021.000,-39.462,-12.445,101.248,88.546,39.477,-88.117,
8803023.000,-39.462,-12.445,101.248,88.546,39.477,-88.117,
8803025.000,-39.462,-12.445,101.248,88.546,39.477,-88.117,
8803026.000,-39.462,-12.445,101.248,88.546,39.477,-88.117,
8803029.000,-40.940,-11.353,100.356,88.851,40.950,-88.479,
8803031.000,-40.940,-11.353,100.356,88.851,40.950,-88.479,
8803033.000,-40.940,-11.353,100.356,88.851,40.950,-88.479,
8803035.000,-40.940,-11.353,100.356,88.851,40.950,-88.479,
8803037.000,-40.940,-11.353,100.356,88.851,40.950,-88.479,
8803040.000,-40.940,-11.353,100.356,88.851,40.950,-88.479,
8803044.000,-42.190,-10.362,99.531,89.083,42.197,-88.763,
8803046.000,-42.190,-10.362,99.531,89.083,42.197,-88.763,
8803048.000,-42.190,-10.362,99.531,89.083,42.197,-88.763,
8803050.000,-42.190,-10.362,99.531,89.083,42.197,-88.763,
8803052.000,-42.190,-10.362,99.531,89.083,42.197,-88.763,
8803054.000,-42.190,-10.362,99.531,89.083,42.197,-88.763,
8803056.000,-42.190,-10.362,99.531,89.083,42.197,-88.763,
8803059.000,-43.306,-9.423,98.736,89.270,43.310,-88.998,
8803062.000,-43.306,-9.423,98.736,89.270,43.310,-88.998,
8803064.000,-43.306,-9.423,98.736,89.270,43.310,-88.998,
8803066.000,-43.306,-9.423,98.736,89.270,43.310,-88.998,
8803068.000,-43.306,-9.423,98.736,89.270,43.310,-88.998,
8803071.000,-43.306,-9.423,98.736,89.270,43.310,-88.998,
8803072.000,-43.306,-9.423,98.736,89.270,43.310,-88.998,
8803075.000,-44.283,-8.555,97.988,89.418,44.286,-89.188,
8803077.000,-44.283,-8.555,97.988,89.418,44.286,-89.188,
8803079.000,-44.283,-8.555,97.988,89.418,44.286,-89.188,
8803081.000,-44.283,-8.555,97.988,89.418,44.286,-89.188,
8803083.000,-44.283,-8.555,97.988,89.418,44.286,-89.188,
8803085.000,-44.283,-8.555,97.988,89.418,44.286,-89.188,
8803086.000,-44.283,-8.555,97.988,89.418,44.286,-89.188,
8803090.000,-45.173,-7.725,97.263,89.540,45.175,-89.348,
8803092.000,-45.173,-7.725,97.263,89.540,45.175,-89.348,
8803094.000,-45.173,-7.725,97.263,89.540,45.175,-89.348,
8803096.000,-45.173,-7.725,97.263,89.540,45.175,-89.348,
8803098.000,-45.173,-7.725,97.263,89.540,45.175,-89.348,
8803101.000,-45.173,-7.725,97.263,89.540,45.175,-89.348,
8803102.000,-45.173,-7.725,97.263,89.540,45.175,-89.348,
8803106.000,-45.870,-7.048,96.663,89.626,45.871,-89.463,
8803109.000,-45.870,-7.048,96.663,89.626,45.871,-89.463,
8803111.000,-45.870,-7.048,96.663,89.626,45.871,-89.463,
8803113.000,-45.870,-7.048,96.663,89.626,45.871,-89.463,
8803115.000,-45.870,-7.048,96.663,89.626,45.871,-89.463,
8803117.000,-45.870,-7.048,96.663,89.626,45.871,-89.463,
8803121.000,-46.475,-6.439,96.118,89.694,46.476,-89.556,
8803123.000,-46.475,-6.439,96.118,89.694,46.476,-89.556,
8803125.000,-46.475,-6.439,96.118,89.694,46.476,-89.556,
8803127.000,-46.475,-6.439,96.118,89.694,46.476,-89.556,
8803129.000,-46.475,-6.439,96.118,89.694,46.476,-89.556,
8803131.000,-46.475,-6.439,96.118,89.694,46.476,-89.556,
8803133.000,-46.475,-6.439,96.118,89.694,46.476,-89.556,
8803137.000,-46.954,-5.943,95.670,89.744,46.954,-89.625,
8803139.000,-46.954,-5.943,95.670,89.744,46.954,-89.625,
8803142.000,-46.954,-5.943,95.670,89.744,46.954,-89.625,
8803144.000,-46.954,-5.943,95.670,89.744,46.954,-89.625,
8803146.000,-46.954,-5.943,95.670,89.744,46.954,-89.625,
8803149.000,-46.954,-5.943,95.670,89.744,46.954,-89.625,
8803151.000,-46.954,-5.943,95.670,89.744,46.954,-89.625,
8803153.000,-47.324,-5.552,95.313,89.779,47.324,-89.675,
8803155.000,-47.324,-5.552,95.313,89.779,47.324,-89.675,
8803157.000,-47.324,-5.552,95.313,89.779,47.324,-89.675,
8803159.000,-47.324,-5.552,95.313,89.779,47.324,-89.675,
8803161.000,-47.324,-5.552,95.313,89.779,47.324,-89.675,
8803163.000,-47.324,-5.552,95.313,89.779,47.324,-89.675,
8803165.000,-47.324,-5.552,95.313,89.779,47.324,-89.675,
8803169.000,-47.589,-5.266,95.051,89.803,47.589,-89.708,
8803171.000,-47.589,-5.266,95.051,89.803,47.589,-89.708,
8803173.000,-47.589,-5.266,95.051,89.803,47.589,-89.708,
8803175.000,-47.589,-5.266,95.051,89.803,47.589,-89.708,
8803178.000,-47.589,-5.266,95.051,89.803,47.589,-89.708,
8803180.000,-47.589,-5.266,95.051,89.803,47.589,-89.708,
8803181.000,-47.589,-5.266,95.051,89.803,47.589,-89.708,
8803184.000,-47.790,-5.046,94.849,89.820,47.791,-89.733,
8803186.000,-47.790,-5.046,94.849,89.820,47.791,-89.733,
8803188.000,-47.790,-5.046,94.849,89.820,47.791,-89.733,
8803190.000,-47.790,-5.046,94.849,89.820,47.791,-89.733,
8803193.000,-47.790,-5.046,94.849,89.820,47.791,-89.733,
8803195.000,-47.790,-5.046,94.849,89.820,47.791,-89.733,
8803198.000,-47.942,-4.879,94.695,89.833,47.942,-89.751,
8803200.000,-47.942,-4.879,94.695,89.833,47.942,-89.751,
8803202.000,-47.942,-4.879,94.695,89.833,47.942,-89.751,
8803204.000,-47.942,-4.879,94.695,89.833,47.942,-89.751,
8803206.000,-47.942,-4.879,94.695,89.833,47.942,-89.751,
8803208.000,-47.942,-4.879,94.695,89.833,47.942,-89.751,
8803211.000,-47.942,-4.879,94.695,89.833,47.942,-89.751,
8803214.000,-48.061,-4.747,94.573,89.842,48.061,-89.765,
8803216.000,-48.061,-4.747,94.573,89.842,48.061,-89.765,
8803218.000,-48.061,-4.747,94.573,89.842,48.061,-89.765,
8803220.000,-48.061,-4.747,94.573,89.842,48.061,-89.765,
8803222.000,-48.061,-4.747,94.573,89.842,48.061,-89.765,
8803224.000,-48.061,-4.747,94.573,89.842,48.061,-89.765,
8803225.000,-48.061,-4.747,94.573,89.842,48.061,-89.765,
8803231.000,-48.147,-4.651,94.484,89.849,48.147,-89.774,
8803233.000,-48.147,-4.651,94.484,89.849,48.147,-89.774,
8803235.000,-48.147,-4.651,94.484,89.849,48.147,-89.774,
8803237.000,-48.147,-4.651,94.484,89.849,48.147,-89.774,
8803239.000,-48.147,-4.651,94.484,89.849,48.147,-89.774,
8803241.000,-48.147,-4.651,94.484,89.849,48.147,-89.774,
8803244.000,-48.147,-4.651,94.484,89.849,48.147,-89.774,
8803247.000,-48.208,-4.582,94.419,89.854,48.209,-89.781,
8803250.000,-48.208,-4.582,94.419,89.854,48.209,-89.781,
8803252.000,-48.208,-4.582,94.419,89.854,48.209,-89.781,
8803255.000,-48.208,-4.582,94.419,89.854,48.209,-89.781,
8803257.000,-48.208,-4.582,94.419,89.854,48.209,-89.781,
8803260.000,-48.208,-4.582,94.419,89.854,48.209,-89.781,
8803276.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8803278.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8803280.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8803282.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8803284.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8803286.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8803288.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8803307.000,-48.320,-4.456,94.302,89.862,48.321,-89.793,
8803309.000,-48.320,-4.456,94.302,89.862,48.321,-89.793,
8803311.000,-48.320,-4.456,94.302,89.862,48.321,-89.793,
8803313.000,-48.320,-4.456,94.302,89.862,48.321,-89.793,
8803316.000,-48.320,-4.456,94.302,89.862,48.321,-89.793,
8803318.000,-48.320,-4.456,94.302,89.862,48.321,-89.793,
8803319.000,-48.320,-4.456,94.302,89.862,48.321,-89.793,
8803322.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8803324.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8803326.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8803328.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8803330.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8803331.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8803333.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8803338.000,-48.340,-4.434,94.281,89.864,48.340,-89.795,
8803340.000,-48.340,-4.434,94.281,89.864,48.340,-89.795,
8803341.000,-48.340,-4.434,94.281,89.864,48.340,-89.795,
8803343.000,-48.340,-4.434,94.281,89.864,48.340,-89.795,
8803345.000,-48.340,-4.434,94.281,89.864,48.340,-89.795,
8803347.000,-48.340,-4.434,94.281,89.864,48.340,-89.795,
8803348.000,-48.340,-4.434,94.281,89.864,48.340,-89.795,
8803353.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8803355.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8803357.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8803359.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8803361.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8803363.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8803367.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8803368.000,-48.351,-4.422,94.270,89.865,48.351,-89.797,
8803369.000,-48.351,-4.422,94.270,89.865,48.351,-89.797,
8803370.000,-48.351,-4.422,94.270,89.865,48.351,-89.797,
8803371.000,-48.351,-4.422,94.270,89.865,48.351,-89.797,
8803372.000,-48.351,-4.422,94.270,89.865,48.351,-89.797,
8803373.000,-48.351,-4.422,94.270,89.865,48.351,-89.797,
8803383.000,-48.354,-4.418,94.267,89.865,48.354,-89.797,
8803386.000,-48.354,-4.418,94.267,89.865,48.354,-89.797,
8803388.000,-48.354,-4.418,94.267,89.865,48.354,-89.797,
8803390.000,-48.354,-4.418,94.267,89.865,48.354,-89.797,
8803392.000,-48.354,-4.418,94.267,89.865,48.354,-89.797,
8803393.000,-48.354,-4.418,94.267,89.865,48.354,-89.797,
8803394.000,-48.354,-4.418,94.267,89.865,48.354,-89.797,
8803400.000,-48.356,-4.416,94.264,89.865,48.356,-89.797,
8803402.000,-48.356,-4.416,94.264,89.865,48.356,-89.797,
8803404.000,-48.356,-4.416,94.264,89.865,48.356,-89.797,
8803406.000,-48.356,-4.416,94.264,89.865,48.356,-89.797,
8803409.000,-48.356,-4.416,94.264,89.865,48.356,-89.797,
8803410.000,-48.356,-4.416,94.264,89.865,48.356,-89.797,
8803414.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8803417.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8803419.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8803421.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8803424.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8803427.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8803429.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8803446.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803448.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803450.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803452.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803455.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803457.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803458.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803463.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803465.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803466.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803468.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803470.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803472.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803473.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803479.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803482.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803483.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803486.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803488.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803490.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803491.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803495.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803497.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803499.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803501.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803503.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803505.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803510.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803512.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803514.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803516.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803518.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803520.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803522.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803526.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803527.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803528.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803529.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803530.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803531.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803532.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803543.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803545.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803548.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803550.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803553.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803555.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803557.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803573.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803575.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803577.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803579.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803581.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803583.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803585.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803590.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803592.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803594.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803596.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803598.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803599.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803603.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803605.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803607.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803609.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803611.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803613.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803615.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803618.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803620.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803622.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803624.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803627.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803629.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803630.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803634.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803636.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803638.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803640.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803642.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803644.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803646.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803650.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803652.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803654.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803656.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803658.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803660.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803661.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8803666.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
